Rue Saint-Honoré;48.867345;2.326591
Avenue de la Belle-Gabrielle;48.832495;2.46653
Avenue de Suffren;48.855875;2.29357
Rue de la Croix-Nivert;48.845702;2.298374
Rue de la Croix-Nivert;48.84196;2.293367
Rue Championnet;48.895785;2.341445
Boulevard Davout;48.862855;2.40893
Rue du Faubourg-Saint-Martin;48.871274;2.356943
Rue du Faubourg-Saint-Martin;48.876831;2.360984
Rue de Bercy;48.847405;2.36854
Avenue Jean-Jaurès;48.883744;2.374141
Avenue Jean-Jaurès;48.887427;2.387938
Avenue des Champs-Élysées;48.866498;2.317901
Avenue des Champs-Élysées;48.869576;2.30825
Avenue des Champs-Élysées;48.872483;2.299254
Boulevard Diderot;48.846394;2.37854
Boulevard Diderot;48.847468;2.387981
Boulevard de Magenta;48.871933;2.360001
Boulevard de Magenta;48.876052;2.356284
Boulevard de Magenta;48.88095;2.351868
Boulevard Murat;48.845928;2.257862
Boulevard Murat;48.841042;2.25621
Avenue du Maine;48.839249;2.322171
Avenue du Maine;48.832865;2.324874
Rue Saint-Maur;48.863322;2.379141
Rue Saint-Maur;48.868799;2.374613
Rue Saint-Charles;48.84223;2.28167
Quai de Bercy;48.832825;2.38367
Rue Ordener;48.89405;2.33349
Rue Marcadet;48.89125;2.339315
Rue Marcadet;48.892365;2.331054
Rue du Faubourg-Saint-Honoré;48.869223;2.320089
Rue du Faubourg-Saint-Honoré;48.873302;2.309597
Rue du Faubourg-Saint-Honoré;48.876914;2.30082
Avenue de Versailles;48.844017;2.270289
Avenue de Versailles;48.849204;2.275629
Boulevard Masséna;48.822524;2.372333
Rue de la Convention;48.843641;2.282367
Rue de la Convention;48.84013;2.28992
Rue de la Convention;48.836255;2.299876
Rue de Belleville;48.875456;2.39211
Rue de Belleville;48.876477;2.404225
Rue de Grenelle;48.857069;2.319167
Rue de Grenelle;48.85396;2.327052
Avenue Gambetta;48.863944;2.391887
Avenue Gambetta;48.868315;2.40143
Avenue Gambetta;48.874459;2.405534
Rue de Courcelles;48.887715;2.294545
Avenue du Tremblay;48.83408;2.454505
Boulevard Raspail;48.851986;2.326698
Boulevard Raspail;48.844629;2.328823
Boulevard Raspail;48.837102;2.331419
Rue d'Alésia;48.831466;2.315841
Rue d'Alésia;48.828454;2.32503
Rue d'Alésia;48.827313;2.335947
Rue Lecourbe;48.83826;2.288182
Rue Lecourbe;48.842285;2.301528
Boulevard Haussmann;48.874162;2.324209
Boulevard Haussmann;48.872812;2.334273
Boulevard Pereire;48.88786;2.307365
Rue de Crimée;48.894506;2.372611
Boulevard Sérurier;48.888663;2.395748
Boulevard Malesherbes;48.883772;2.30906
Boulevard Malesherbes;48.878857;2.314961
Boulevard Malesherbes;48.872991;2.321227
Rue de Tolbiac;48.825689;2.347813
Rue de Tolbiac;48.82624;2.360687
Rue de l'Université;48.86112;2.311013
Rue de l'Université;48.858607;2.325389
Rue La Fayette;48.880301;2.360859
Rue La Fayette;48.877728;2.350903
Rue La Fayette;48.874529;2.338629
Boulevard Voltaire;48.850828;2.391801
Boulevard Voltaire;48.855629;2.383754
Boulevard Voltaire;48.860076;2.376308
Boulevard Ney;48.898655;2.36894
Rue de Rivoli;48.864946;2.328351
Rue de Rivoli;48.860419;2.342325
Rue de Rivoli;48.856405;2.356031
Rue de Charenton;48.851105;2.372555
Boulevard Saint-Germain;48.849557;2.351289
Boulevard Saint-Germain;48.853312;2.335361
Boulevard Saint-Germain;48.858791;2.322922
Rue des Pyrénées;48.87354;2.38976
Rue de Vaugirard;48.836368;2.294619
Rue de Vaugirard;48.84061;2.305026
Rue de Vaugirard;48.844926;2.319553
Rue de Vaugirard;48.848851;2.333457
Avenue Daumesnil;48.834814;2.419224
Avenue Daumesnil;48.837878;2.400242
Avenue Daumesnil;48.842144;2.385943
Avenue Daumesnil;48.847496;2.374914
