town;type;key;lat;lon;tags
paris;atm;325731602;48.841587;2.322848;"{""name"":""Banque Populaire"",""amenity"":""bank""}"
paris;atm;326243219;48.874321;2.373763;"{""name"":""Paris Sambre Et Meuse"",""note"":""situation : 46 RUE DE SAMBRE ET MEUSE"",""amenity"":""post_office""}"
paris;atm;326244483;48.870396;2.370965;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;327074413;48.877884;2.351014;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;327426199;48.852947;2.343412;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;330440150;48.814011;2.286541;"{""name"":""Malakoff Henri Barbusse"",""amenity"":""post_office""}"
paris;atm;331228813;48.884571;2.408157;"{""name"":""Le Pr\u00e9-Saint-Gervais"",""amenity"":""post_office""}"
paris;atm;338261415;48.830505;2.367788;"{""name"":""Paris Jeanne D\u0027arc"",""note"":""situation : 38 PLACE JEANNE D ARC"",""wheelchair"":""yes"",""amenity"":""post_office""}"
paris;atm;340359973;48.811565;2.271186;"{""name"":""Clamart La Fourche"",""amenity"":""post_office""}"
paris;atm;340402114;48.851845;2.389095;"{""name"":""Paris Sainte-Marguerite"",""note"":""situation : 41 RUE DES BOULETS"",""amenity"":""post_office""}"
paris;atm;380036287;48.819824;2.338639;"{""name"":""Paris Cite Universitaire"",""note"":""situation : 19 BOULEVARD JOURDAN"",""amenity"":""post_office""}"
paris;atm;380036288;48.818996;2.338267;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;388836249;48.851486;2.400116;"{""name"":""Cr\u00e9dit Agricole"",""amenity"":""bank""}"
paris;atm;388836252;48.851658;2.400940;"{""name"":""HSBC"",""amenity"":""bank""}"
paris;atm;388836255;48.851723;2.401360;"{""name"":""Caisse d\u0027\u00c9pargne"",""amenity"":""bank""}"
paris;atm;393172728;48.852100;2.403463;"{""name"":""BRED"",""amenity"":""bank""}"
paris;atm;416532519;48.865108;2.374434;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;416532522;48.863022;2.386939;"{""name"":""Banque Populaire"",""amenity"":""bank""}"
paris;atm;416532526;48.862507;2.385557;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;416532533;48.869965;2.371335;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;416538600;48.868973;2.372011;"{""name"":""Caisse d\u0027\u00c9pargne"",""amenity"":""bank""}"
paris;atm;416542241;48.868767;2.372149;"{""name"":""CIC"",""amenity"":""bank""}"
paris;atm;416550028;48.865299;2.375231;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;418062334;48.865192;2.375840;"{""name"":""Cr\u00e9dit du Nord"",""amenity"":""bank""}"
paris;atm;418064396;48.862907;2.386038;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;418073935;48.866848;2.383738;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;420684832;48.864513;2.368381;"{""name"":""Fortis"",""amenity"":""bank""}"
paris;atm;426204020;48.831882;2.356812;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;428147504;48.862461;2.359462;"{""name"":""Paris Archives"",""note"":""situation : 67 RUE DES ARCHIVES"",""amenity"":""post_office""}"
paris;atm;428162004;48.846539;2.378629;"{""amenity"":""bank""}"
paris;atm;428162830;48.850731;2.377907;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;428163878;48.852985;2.382783;"{""name"":""Paris Faidherbe"",""note"":""situation : 33 RUE FAIDHERBE"",""amenity"":""post_office""}"
paris;atm;429432285;48.899220;2.258106;"{""name"":""Courbevoie Aristide Briand"",""amenity"":""post_office""}"
paris;atm;431830449;48.833088;2.331655;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;439201814;48.821217;2.342496;"{""name"":""Paris Montsouris"",""note"":""situation : 78 RUE DE L AMIRAL MOUCHEZ"",""amenity"":""post_office""}"
paris;atm;439892393;48.873119;2.358614;"{""name"":""Cr\u00e9dit Agricole"",""amenity"":""bank""}"
paris;atm;446783203;48.874779;2.384881;"{""name"":""Paris Simon Bolivar"",""amenity"":""post_office""}"
paris;atm;469974762;48.839874;2.393923;"{""name"":""Paris Daumesnil \/ Tahiti"",""amenity"":""post_office""}"
paris;atm;469974767;48.839417;2.398481;"{""name"":""Paris Tahiti"",""note"":""situation : 68 BOULEVARD DE REUILLY"",""amenity"":""post_office""}"
paris;atm;469974782;48.835484;2.385494;"{""name"":""Paris Lachambeaudie"",""wheelchair"":""yes"",""amenity"":""post_office""}"
paris;atm;470938406;48.815075;2.318727;"{""name"":""Montrouge Verdier"",""amenity"":""post_office""}"
paris;atm;471619425;48.864079;2.409038;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;471619426;48.864025;2.408415;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;471629647;48.864681;2.406038;"{""name"":""Paris Edith Piaf"",""note"":""situation : 21 RUE BELGRAND"",""amenity"":""post_office""}"
paris;atm;476311624;48.836742;2.298286;"{""name"":""HSBC Paris Vaugirard"",""amenity"":""bank""}"
paris;atm;476312253;48.835735;2.302063;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;489652093;48.894844;2.280438;"{""name"":""Levallois-Perret Principal"",""amenity"":""post_office""}"
paris;atm;490724238;48.899094;2.283197;"{""name"":""Levallois Front-de-Seine"",""amenity"":""post_office""}"
paris;atm;497875041;48.860565;2.375142;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;506889671;48.864475;2.287951;"{""name"":""HSBC"",""amenity"":""bank""}"
paris;atm;506889677;48.864597;2.288035;"{""name"":""CIC"",""amenity"":""bank""}"
paris;atm;506889739;48.864933;2.288311;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""wheelchair"":""yes"",""amenity"":""bank""}"
paris;atm;506889930;48.865452;2.288681;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;506890029;48.866795;2.289617;"{""name"":""Banque Populaire"",""amenity"":""bank""}"
paris;atm;506890260;48.867729;2.290972;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;519049947;48.836906;2.402171;"{""name"":""Caisse d\u0027\u00c9pargne"",""amenity"":""bank""}"
paris;atm;519099109;48.839680;2.394521;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;520290748;48.839306;2.397008;"{""name"":""Caisse d\u0027\u00c9pargne"",""amenity"":""bank""}"
paris;atm;525399382;48.874393;2.357427;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;527797020;48.848297;2.371578;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;530272877;48.847080;2.374047;"{""amenity"":""bank""}"
paris;atm;530272900;48.846901;2.372166;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;530272901;48.847939;2.371723;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;530272902;48.846104;2.374087;"{""name"":""Cr\u00e9dit Agricole"",""amenity"":""bank""}"
paris;atm;530881588;48.847702;2.374029;"{""amenity"":""bank""}"
paris;atm;534903465;48.846165;2.374739;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;534903643;48.846161;2.374916;"{""name"":""Caisse d\u0027\u00c9pargne"",""amenity"":""bank""}"
paris;atm;534910746;48.845779;2.374553;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;535320364;48.856964;2.378893;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;535320368;48.856644;2.379115;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;561157126;48.856354;2.305000;"{""name"":""Cr\u00e9dit Agricole"",""amenity"":""bank""}"
paris;atm;582550217;48.858768;2.302973;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;582551527;48.858620;2.303931;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;582747896;48.854679;2.305172;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;595475959;48.823959;2.363465;"{""name"":""Paris Olympiades"",""note"":""situation : 19 RUE SIMONE WEIL"",""amenity"":""post_office""}"
paris;atm;596077146;48.891052;2.319115;"{""name"":""Paris Brochant"",""amenity"":""post_office""}"
paris;atm;597266169;48.883991;2.321856;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;599814682;48.891407;2.326739;"{""name"":""Paris Guy-Moquet"",""amenity"":""post_office""}"
paris;atm;605496588;48.825668;2.292565;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;605502325;48.824780;2.294770;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;613504963;48.835987;2.396043;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;622502617;48.849628;2.349084;"{""name"":""Caisse d\u0027\u00c9pargne"",""amenity"":""bank""}"
paris;atm;622502621;48.834538;2.353770;"{""name"":""Cr\u00e9dit Mutuel"",""amenity"":""bank""}"
paris;atm;632680262;48.840599;2.418102;"{""note"":""situation : 6 RUE JEANNE D ARC"",""amenity"":""post_office""}"
paris;atm;636873927;48.840302;2.361944;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;637464400;48.904751;2.331688;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;647333663;48.864883;2.405393;"{""name"":""Cr\u00e9dit Mutuel"",""amenity"":""bank""}"
