town;type;key;lat;lon;tags
berlin;cctv;372353937;52.508091;13.277769;"{""name"":""DKB"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372355273;52.512203;13.319265;"{""man_made"":""surveillance"",""operator"":""Polizei Au\u00dfenkamera"",""surveillance"":""outdoor""}"
berlin;cctv;372360331;52.538174;13.362020;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;372362482;52.551315;13.431671;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372362492;52.542549;13.425757;"{""man_made"":""surveillance"",""surveillance"":""indoor""}"
berlin;cctv;372366013;52.508759;13.564916;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372370455;52.501308;13.441955;"{""man_made"":""surveillance"",""operator"":""Internet-Cafe"",""surveillance"":""indoor""}"
berlin;cctv;372370461;52.497093;13.420940;"{""man_made"":""surveillance"",""operator"":""Casino 21"",""surveillance"":""outdoor""}"
berlin;cctv;372378719;52.499641;13.382663;"{""man_made"":""surveillance"",""operator"":""Postbank"",""surveillance"":""outdoor""}"
berlin;cctv;372378722;52.499561;13.388561;"{""man_made"":""surveillance"",""operator"":""Willy-Brandt-Haus"",""surveillance"":""outdoor""}"
berlin;cctv;372378724;52.499710;13.388383;"{""man_made"":""surveillance"",""operator"":""Willy-Brandt-Haus"",""surveillance"":""outdoor""}"
berlin;cctv;372378733;52.500404;13.387815;"{""man_made"":""surveillance"",""operator"":""Willy-Brandt-Haus"",""surveillance"":""outdoor""}"
berlin;cctv;372378734;52.501122;13.385368;"{""man_made"":""surveillance"",""operator"":""Deutsche Rentenversicherung"",""surveillance"":""outdoor""}"
berlin;cctv;372378737;52.501316;13.385886;"{""man_made"":""surveillance"",""operator"":""Deutsche Rentenversicherung"",""surveillance"":""outdoor""}"
berlin;cctv;372378742;52.503494;13.383899;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372381649;52.519306;13.388204;"{""man_made"":""surveillance"",""operator"":""Butlers"",""surveillance"":""indoor""}"
berlin;cctv;372382300;52.514057;13.389672;"{""man_made"":""surveillance"",""operator"":""Friedrichstadt-Passagen"",""surveillance"":""indoor""}"
berlin;cctv;372383467;52.500000;13.374218;"{""man_made"":""surveillance"",""operator"":""Bahnhofskamera Gleisdreieck"",""surveillance"":""outdoor""}"
berlin;cctv;380458242;52.528473;13.319586;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380458243;52.528309;13.319324;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380458244;52.527538;13.318932;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380458245;52.527485;13.318548;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380458246;52.527363;13.318884;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380458247;52.527054;13.318753;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380458248;52.526947;13.318705;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
