town;type;key;lat;lon;tags
berlin;atm;283733803;52.524361;13.499168;"{""name"":""Star"",""amenity"":""fuel""}"
berlin;atm;285082079;52.508644;13.451302;"{""name"":""Berliner Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;287297011;52.498440;13.462020;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;287444109;52.506577;13.332145;"{""name"":""ReiseBank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;288787073;52.519176;13.427203;"{""name"":""HypoVereinsbank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;292051576;52.455177;13.624931;"{""name"":""Berliner Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;292621968;52.497002;13.291874;"{""name"":""Berliner Bank AG"",""amenity"":""bank""}"
berlin;atm;292621972;52.497623;13.292196;"{""name"":""Deutsche Bank AG"",""amenity"":""bank""}"
berlin;atm;293578084;52.537262;13.452176;"{""name"":""Sparda-Bank"",""amenity"":""bank""}"
berlin;atm;297512111;52.467121;13.331057;"{""name"":""Berliner Volksbank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;297512113;52.469139;13.333222;"{""name"":""Volksbank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;298796986;52.442947;13.297170;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;298798591;52.443207;13.296862;"{""name"":""Deutsche Bank"",""amenity"":""bank""}"
berlin;atm;298811103;52.442661;13.296367;"{""name"":""Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;300839333;52.488182;13.340608;"{""name"":""Deutsche Bank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;303558615;52.480068;13.346439;"{""name"":""Berliner Volksbank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;304265037;52.435307;13.261047;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;304791561;52.551502;13.414489;"{""name"":""Santander Consumer Bank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;308602938;52.511879;13.389015;"{""name"":""Berliner Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;308807456;52.552280;13.413817;"{""name"":""Targo Bank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;310385704;52.478970;13.343305;"{""name"":""Berliner Bank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;310682740;52.500786;13.312101;"{""name"":""Berliner Bank"",""amenity"":""bank""}"
berlin;atm;311039022;52.503090;13.326855;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;311039345;52.502991;13.326478;"{""name"":""Postbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;312391523;52.499447;13.319328;"{""amenity"":""fuel""}"
berlin;atm;312395890;52.498131;13.295550;"{""name"":""Commerzbank : Berlin-Halensee"",""amenity"":""bank""}"
berlin;atm;312712424;52.475548;13.290664;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;313114447;52.548157;13.413111;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;313144189;52.525425;13.445770;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;313162501;52.458866;13.322881;"{""name"":""Sparda-Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;313220249;52.465221;13.328124;"{""amenity"":""atm""}"
