town;type;key;lat;lon;tags
berlin;toilet;821588546;52.481518;13.301535;[]
berlin;toilet;821588551;52.482323;13.303348;"{""note"":""female""}"
berlin;toilet;832550019;52.564156;13.363803;"{""wheelchair"":""no""}"
berlin;toilet;840325608;52.492844;13.408554;"{""name"":""City Toilette"",""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;851492389;52.434425;13.414348;"{""wheelchair"":""limited"",""fee"":""no""}"
berlin;toilet;853887530;52.455891;13.376100;"{""name"":""City Toilette"",""wheelchair"":""yes""}"
berlin;toilet;854328761;52.539028;13.425542;"{""name"":""City Toilette"",""wheelchair"":""yes""}"
berlin;toilet;855355995;52.410957;13.527558;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;895280129;52.476498;13.365203;"{""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;897675464;52.522858;13.586616;[]
